weight,max_accel_g,max_airspeed,id
33873 lb,1.4,525.6,17110
34324 lb,1.21,561.6,17118
38751 lb,0.54,550.4,17120
40729 lb,--,468.8,17131
29951 lb,2.75,630.4,17135
39396 lb,2.69,427.2,17140
28638 lb,0.79,606.4,17143
42891 lb,2.23,432.0,17148
25153 lb,0.99,405.6,17153
42209 lb,--,464.8,17157
30066 lb,1.78,582.4,17159
26738 lb,2.24,557.6,17162
32207 lb,1.37,592.8,17166
34339 lb,2.17,431.2,17167
41737 lb,1.63,626.4,17169
28697 lb,1.48,432.0,17170
27138 lb,2.88,630.4,17181
29738 lb,1.19,485.6,17194
33017 lb,2.9,501.6,17197
35361 lb,2.7,445.6,17202
39673 lb,1.36,448.0,17204
25871 lb,--,607.2,17206
28847 lb,2.88,526.4,17207
37671 lb,2.23,594.4,17212
42643 lb,1.7,480.0,17236
40962 lb,--,458.4,17237
38741 lb,0.58,584.0,17238
40803 lb,--,457.6,17245
42189 lb,1.5,619.2,17246
31393 lb,2.37,617.6,17261
41742 lb,2.27,624.0,17269
40566 lb,1.0,627.2,17280
36290 lb,1.36,424.0,17287
41502 lb,2.95,476.0,17291
32250 lb,1.61,521.6,17295
39344 lb,0.54,567.2,17305
38397 lb,--,611.2,17323
31309 lb,--,600.8,17331
36727 lb,--,623.2,17352
38961 lb,1.08,538.4,17358
42443 lb,1.19,549.6,17365
29316 lb,--,494.4,17378
36340 lb,0.48,477.6,17383
35895 lb,--,547.2,17390
43919 lb,2.86,452.0,17394
37349 lb,0.89,480.0,17398
36859 lb,2.88,498.4,17402
43844 lb,1.0,557.6,17409
27779 lb,2.53,427.2,17421
27450 lb,2.98,574.4,17457
35818 lb,2.21,619.2,17460
31792 lb,0.99,483.2,17463
33216 lb,0.72,527.2,17465
43323 lb,1.65,421.6,17466
43725 lb,2.27,516.0,17468
38867 lb,0.83,633.6,17469
43301 lb,1.13,619.2,17471
32398 lb,2.72,540.8,17473
38291 lb,1.74,614.4,17475
34712 lb,2.84,469.6,17481
36778 lb,2.81,444.0,17483
32756 lb,2.14,592.0,17486
31816 lb,1.49,436.0,17498
32712 lb,2.96,518.4,17503
34362 lb,1.06,510.4,17504
28538 lb,2.93,605.6,17508
32629 lb,1.59,600.0,17509
44722 lb,1.99,563.2,17526
39106 lb,1.05,612.8,17539
44599 lb,2.45,496.8,17546
39512 lb,1.32,586.4,17548
33821 lb,2.01,484.0,17555
37906 lb,1.75,569.6,17558
35297 lb,--,569.6,17560
44257 lb,1.54,564.0,17566
37177 lb,2.5,548.0,17568
38491 lb,0.62,517.6,17580
31500 lb,1.64,517.6,17581
44454 lb,2.43,407.2,17584
37371 lb,2.64,505.6,17594
26499 lb,--,530.4,17596
44451 lb,1.59,488.0,17599
34146 lb,1.05,532.8,17611
35779 lb,0.87,508.8,17618
34419 lb,1.58,532.8,17620
31340 lb,2.03,592.0,17627
36804 lb,1.92,555.2,17634
39224 lb,2.42,504.0,17641
30083 lb,2.42,428.0,17645
42163 lb,1.19,524.8,17651
42787 lb,1.38,618.4,17659
32851 lb,2.3,496.0,17667
32133 lb,2.0,602.4,17672
29409 lb,1.65,456.8,17673
31503 lb,1.81,612.8,17686
27455 lb,1.49,520.8,17691
37428 lb,2.67,464.8,17692
37582 lb,2.68,512.0,17694
40714 lb,--,480.0,17703
43596 lb,--,560.0,17704
38550 lb,1.05,576.8,17705
38351 lb,1.0,460.0,17711
33479 lb,--,483.2,17712
26581 lb,--,493.6,17716
25038 lb,2.94,432.8,17718
32261 lb,0.97,532.0,17720
28211 lb,1.16,473.6,17729
31656 lb,2.54,639.2,17737
33209 lb,2.53,568.0,17744
25633 lb,1.16,621.6,17747
39843 lb,0.53,591.2,17748
39064 lb,--,638.4,17758
33519 lb,2.68,628.0,17760
36203 lb,1.45,468.0,17764
34437 lb,2.61,580.0,17770
43101 lb,2.51,560.0,17772
27307 lb,1.55,510.4,17774
26438 lb,0.7,513.6,17782
33872 lb,2.81,465.6,17788
34622 lb,0.82,525.6,17792
37264 lb,1.16,400.8,17795
36184 lb,2.06,626.4,17797
38775 lb,2.48,439.2,17801
26978 lb,1.59,460.8,17802
35017 lb,1.81,416.0,17806
39880 lb,1.7,559.2,17807
41781 lb,2.15,536.8,17809
33090 lb,2.16,492.0,17818
30538 lb,2.07,608.0,17826
42878 lb,--,534.4,17841
28884 lb,1.9,595.2,17842
31888 lb,2.64,455.2,17844
42969 lb,--,535.2,17848
30543 lb,0.45,548.8,17851
40598 lb,2.88,456.0,17855
27648 lb,2.5,604.8,17859
39468 lb,1.55,486.4,17860
40140 lb,2.73,408.8,17889
29604 lb,2.71,524.0,17897
41418 lb,--,478.4,17908
25348 lb,--,584.0,17909
35114 lb,2.02,591.2,17918
37024 lb,--,560.0,17919
30491 lb,2.48,502.4,17927
31686 lb,2.88,517.6,17932
39094 lb,2.9,569.6,17936
44889 lb,1.03,561.6,17942
28443 lb,2.68,517.6,17943
29790 lb,0.51,595.2,17948
42857 lb,2.69,470.4,17956
31682 lb,2.54,409.6,17970
44456 lb,1.66,500.0,17976
38154 lb,1.87,626.4,17978
35794 lb,2.46,564.0,17988
36863 lb,2.92,544.0,17997
32114 lb,0.82,639.2,17999
35288 lb,1.31,424.0,18000
28710 lb,2.96,583.2,18004
25726 lb,1.65,572.8,18006
26546 lb,1.71,586.4,18009
34309 lb,1.0,435.2,18014
34102 lb,--,569.6,18025
39998 lb,1.45,596.8,18026
39343 lb,1.03,431.2,18027
29825 lb,2.72,599.2,18031
34614 lb,1.56,442.4,18035
26053 lb,1.24,496.8,18042
38304 lb,2.68,484.8,18051
38208 lb,--,408.8,18057
41278 lb,0.57,403.2,18059
32589 lb,2.66,501.6,18062
44142 lb,0.9,585.6,18064
34304 lb,2.19,454.4,18069
39284 lb,0.9,493.6,18074
26907 lb,2.76,432.8,18076
40131 lb,--,595.2,18081
43256 lb,--,501.6,18082
40687 lb,1.02,496.8,18090
36442 lb,1.6,517.6,18093
25106 lb,2.9,496.8,18099
38502 lb,2.43,555.2,18100
40565 lb,0.49,612.0,18114
31489 lb,1.47,608.0,18117
33325 lb,2.14,488.8,18118
32267 lb,1.43,607.2,18123
40368 lb,--,522.4,18132
26850 lb,--,603.2,18144
43369 lb,0.89,530.4,18150
43403 lb,2.91,627.2,18152
38439 lb,1.42,619.2,18154
41106 lb,2.79,587.2,18155
40582 lb,0.64,527.2,18156
30695 lb,3.0,552.0,18165
43050 lb,--,620.8,18174
26269 lb,2.72,436.8,18178
36737 lb,1.78,517.6,18187
42707 lb,2.37,491.2,18197
31116 lb,1.92,465.6,18199
37500 lb,2.33,594.4,18202
26895 lb,1.52,416.8,18203
39575 lb,1.18,582.4,18210
39509 lb,1.05,564.0,18215
36812 lb,--,542.4,18228
27293 lb,2.52,431.2,18230
38245 lb,1.45,623.2,18235
41770 lb,1.96,613.6,18251
29207 lb,--,491.2,18254
33875 lb,2.21,444.0,18255
26628 lb,0.52,612.8,18259
39884 lb,1.22,591.2,18263
35825 lb,2.22,481.6,18266
35844 lb,0.45,440.8,18276
27921 lb,2.34,415.2,18289
41253 lb,2.58,493.6,18299
34477 lb,1.77,503.2,18301
41434 lb,--,600.0,18302
26193 lb,1.82,606.4,18319
37675 lb,--,572.0,18321
31886 lb,2.31,539.2,18324
30372 lb,1.58,440.8,18328
44006 lb,1.19,468.0,18332
27545 lb,0.7,508.0,18334
42140 lb,--,428.0,18336
32809 lb,1.79,592.8,18337
43684 lb,2.34,475.2,18341
36784 lb,0.56,445.6,18342
33233 lb,0.77,485.6,18350
25523 lb,1.62,555.2,18353
40565 lb,0.91,580.0,18361
28023 lb,2.55,558.4,18363
43377 lb,0.53,407.2,18378
37494 lb,2.51,407.2,18383
40846 lb,--,616.8,18384
33374 lb,1.44,511.2,18386
35768 lb,1.83,438.4,18391
38664 lb,1.82,616.8,18393
35108 lb,2.05,634.4,18404
30227 lb,0.79,403.2,18405
40086 lb,1.69,596.8,18406
29994 lb,--,536.8,18411
29632 lb,1.49,456.8,18424
26231 lb,2.73,408.0,18430
33174 lb,2.05,442.4,18446
34926 lb,1.33,410.4,18450
30579 lb,1.1,540.8,18455
40643 lb,--,578.4,18459
25667 lb,2.35,406.4,18469
37314 lb,0.67,535.2,18481
34221 lb,--,586.4,18489
31732 lb,--,480.8,18490
32677 lb,0.77,485.6,18491
35632 lb,1.32,609.6,18497
32203 lb,0.42,618.4,18512
29261 lb,2.24,567.2,18525
41547 lb,2.42,632.0,18528
37525 lb,1.63,473.6,18529
28863 lb,--,444.0,18531
28790 lb,--,512.8,18544
27029 lb,0.83,620.8,18545
32565 lb,1.86,584.8,18547
31672 lb,1.21,637.6,18549
37515 lb,1.4,508.8,18553
25416 lb,0.47,546.4,18556
40821 lb,1.71,609.6,18559
38201 lb,--,577.6,18576
35035 lb,2.31,451.2,18578
28099 lb,2.16,550.4,18607
40396 lb,2.21,536.0,18608
29333 lb,2.4,636.8,18612
37941 lb,2.9,628.0,18613
31380 lb,--,512.8,18624
31750 lb,1.94,544.0,18625
40663 lb,1.01,447.2,18636
28146 lb,--,450.4,18642
25554 lb,--,466.4,18643
41366 lb,1.38,625.6,18646
27674 lb,1.01,528.8,18654
28998 lb,--,408.0,18658
36651 lb,2.58,556.0,18660
29588 lb,2.35,436.0,18670
41492 lb,3.0,539.2,18671
28006 lb,2.07,472.0,18676
27361 lb,2.79,596.8,18677
33915 lb,1.69,592.8,18689
32925 lb,0.99,533.6,18694
29275 lb,1.42,635.2,18703
30158 lb,0.52,428.0,18705
40647 lb,2.25,484.8,18707
37085 lb,0.78,420.8,18709
27859 lb,2.16,524.8,18718
39730 lb,1.43,401.6,18721
29696 lb,0.84,621.6,18726
31187 lb,0.76,502.4,18736
32530 lb,0.92,524.8,18744
38622 lb,2.38,556.0,18750
33297 lb,1.12,427.2,18764
27370 lb,2.03,532.0,18767
32386 lb,--,412.8,18772
31882 lb,1.16,548.8,18777
25276 lb,2.97,507.2,18783
31655 lb,2.55,508.0,18785
38488 lb,1.15,510.4,18800
31829 lb,0.85,580.8,18812
35985 lb,1.71,608.8,18813
43082 lb,2.14,591.2,18818
32227 lb,2.89,560.0,18820
29538 lb,2.57,468.0,18822
35777 lb,2.53,468.0,18825
43096 lb,2.25,608.0,18833
25106 lb,1.64,503.2,18839
37479 lb,2.7,582.4,18844
40131 lb,2.29,574.4,18851
33482 lb,--,613.6,18855
32965 lb,--,460.8,18874
35767 lb,1.57,469.6,18877
27186 lb,2.92,570.4,18880
33496 lb,2.05,484.0,18882
36952 lb,2.13,539.2,18888
35461 lb,2.79,547.2,18890
40047 lb,1.62,527.2,18895
37899 lb,2.05,615.2,18915
33983 lb,1.13,517.6,18917
29977 lb,--,466.4,18920
44985 lb,--,510.4,18922
44537 lb,1.54,489.6,18926
34911 lb,2.69,524.8,18932
32036 lb,2.62,509.6,18934
34510 lb,--,497.6,18941
31490 lb,2.82,555.2,18942
28784 lb,2.61,568.8,18943
27084 lb,1.1,563.2,18944
30850 lb,2.56,613.6,18948
39152 lb,0.68,492.0,18967
31364 lb,1.36,601.6,18968
28548 lb,1.74,475.2,18974
29389 lb,0.69,626.4,18982
27247 lb,1.69,612.8,18991
32999 lb,2.97,478.4,18993
29721 lb,0.96,578.4,18997
32234 lb,0.73,578.4,18998
41146 lb,2.99,423.2,19003
32029 lb,--,580.0,19014
32107 lb,2.17,513.6,19016
32564 lb,--,404.0,19038
42811 lb,--,530.4,19054
38055 lb,1.52,511.2,19056
39870 lb,2.0,587.2,19083
31822 lb,1.12,612.8,19088
25681 lb,--,427.2,19094
34875 lb,0.58,493.6,19105
28533 lb,1.55,464.0,19110
27299 lb,0.73,452.8,19114
44207 lb,1.72,467.2,19117
40771 lb,1.71,521.6,19120
30105 lb,2.65,401.6,19129
28939 lb,--,452.0,19132
35145 lb,--,593.6,19140
42659 lb,1.72,600.0,19158
40097 lb,1.11,604.0,19159
42794 lb,2.74,565.6,19160
38286 lb,0.69,635.2,19163
39232 lb,2.88,493.6,19171
40834 lb,1.95,571.2,19172
31325 lb,1.67,511.2,19173
30318 lb,1.03,410.4,19178
28603 lb,2.06,472.0,19182
41278 lb,--,510.4,19193
29210 lb,1.42,434.4,19194
28409 lb,2.08,608.8,19207
33163 lb,2.91,460.0,19209
44162 lb,0.51,508.0,19210
36772 lb,0.56,530.4,19217
26012 lb,0.44,552.0,19224
40367 lb,0.74,537.6,19226
44189 lb,2.63,501.6,19227
27985 lb,1.77,556.0,19232
27598 lb,2.4,636.8,19237
25516 lb,--,565.6,19239
36151 lb,0.95,424.0,19243
25757 lb,2.38,422.4,19257
44680 lb,0.58,488.8,19259
33027 lb,1.8,536.0,19275
42115 lb,0.49,570.4,19277
28871 lb,1.53,545.6,19283
32790 lb,2.82,456.0,19288
44379 lb,1.63,460.8,19291
36452 lb,--,574.4,19302
37777 lb,2.32,548.8,19309
35170 lb,1.39,524.0,19316
29160 lb,2.17,492.8,19317
38284 lb,1.93,477.6,19349
29584 lb,0.79,524.8,19357
34727 lb,2.4,514.4,19378
36873 lb,1.55,533.6,19382
29239 lb,0.4,412.8,19395
29808 lb,0.57,472.0,19397
41486 lb,0.99,429.6,19398
35581 lb,2.95,470.4,19400
33901 lb,1.15,583.2,19402
28472 lb,2.49,436.8,19403
28347 lb,2.7,452.8,19413
32657 lb,1.6,564.8,19426
42159 lb,1.02,412.8,19434
35600 lb,1.76,412.8,19438
28105 lb,2.46,585.6,19440
28027 lb,2.65,555.2,19452
35382 lb,--,427.2,19453
33766 lb,2.93,428.0,19456
33306 lb,0.87,602.4,19458
35808 lb,1.68,502.4,19459
38633 lb,0.47,555.2,19462
36878 lb,0.9,459.2,19468
28056 lb,--,461.6,19472
33902 lb,2.14,580.0,19479
29366 lb,1.42,414.4,19482
27500 lb,0.77,420.8,19486
33376 lb,0.44,406.4,19488
42862 lb,1.01,464.8,19489
41647 lb,2.33,471.2,19490
40128 lb,2.32,424.8,19510
38402 lb,--,637.6,19522
29293 lb,1.28,401.6,19531
36089 lb,1.06,567.2,19535
27367 lb,0.69,476.0,19538
33503 lb,--,565.6,19551
41761 lb,1.94,476.0,19568
35873 lb,2.38,424.0,19570
42526 lb,1.93,583.2,19574
28363 lb,1.77,478.4,19582
28433 lb,1.3,613.6,19596
39148 lb,0.86,460.0,19597
30665 lb,2.55,626.4,19600
35022 lb,1.94,628.8,19604
29269 lb,1.76,452.8,19619
36046 lb,1.54,437.6,19621
29313 lb,0.49,420.8,19624
30297 lb,--,596.0,19627
37714 lb,2.01,484.8,19634
36365 lb,2.09,597.6,19639
28001 lb,--,512.0,19649
42123 lb,2.35,509.6,19652
29905 lb,2.34,567.2,19662
29928 lb,0.59,573.6,19675
41957 lb,1.45,419.2,19680
38923 lb,--,540.8,19693
36589 lb,2.56,516.8,19695
28083 lb,2.64,477.6,19698
27339 lb,1.22,445.6,19700
26391 lb,2.01,533.6,19708
37159 lb,2.33,588.0,19717
32066 lb,2.61,565.6,19718
43233 lb,1.19,490.4,19722
32534 lb,0.82,456.8,19725
38259 lb,0.89,500.8,19729
30587 lb,0.62,555.2,19731
40096 lb,0.64,428.8,19735
30947 lb,2.91,624.8,19736
38391 lb,1.71,444.8,19741
32298 lb,0.88,436.0,19743
31785 lb,1.05,618.4,19745
27641 lb,1.26,420.8,19747
44284 lb,2.41,414.4,19749
35712 lb,1.99,535.2,19753
31408 lb,1.08,635.2,19756
29435 lb,2.77,487.2,19759
28165 lb,1.66,556.8,19763
28084 lb,2.76,520.0,19766
36914 lb,2.3,576.0,19768
26246 lb,2.62,528.0,19777
42610 lb,0.41,553.6,19781
41735 lb,1.46,530.4,19782
40980 lb,2.38,407.2,19785
34805 lb,2.81,524.8,19799
35462 lb,1.86,560.8,19800
31418 lb,1.73,412.0,19801
42653 lb,1.59,452.8,19818
33275 lb,1.1,459.2,19834
25198 lb,2.81,413.6,19837
36317 lb,1.51,622.4,19839
37338 lb,--,623.2,19841
38706 lb,2.4,426.4,19853
36595 lb,2.43,554.4,19854
42567 lb,1.62,479.2,19856
41953 lb,0.74,490.4,19857
38399 lb,2.87,578.4,19861
42774 lb,2.2,408.8,19866
32529 lb,--,548.8,19868
26689 lb,1.18,496.0,19870
33584 lb,--,445.6,19875
39653 lb,2.09,577.6,19877
27595 lb,0.49,432.0,19879
32372 lb,0.59,592.0,19884
36761 lb,2.96,436.8,19887
43972 lb,2.36,592.0,19918
25353 lb,1.48,564.0,19920
37069 lb,1.1,606.4,19924
27062 lb,0.68,442.4,19927
42903 lb,--,524.0,19934
40980 lb,1.6,473.6,19940
34807 lb,3.0,463.2,19945
26591 lb,1.97,562.4,19949
41822 lb,2.02,488.0,19963
37802 lb,1.52,544.8,19967
32755 lb,2.7,603.2,19969
29229 lb,2.55,444.0,19971
37923 lb,0.49,548.8,19975
25069 lb,--,436.0,19978
28632 lb,1.54,448.8,19979
41002 lb,1.22,476.0,19984
40835 lb,1.95,580.0,19985
36095 lb,2.09,462.4,19989
33896 lb,2.81,488.8,19991
35129 lb,--,580.8,19995
35146 lb,1.47,639.2,19998
40737 lb,2.96,555.2,20007
43786 lb,1.8,592.0,20019
43726 lb,2.42,497.6,20030
31173 lb,2.51,628.8,20033
26885 lb,2.05,504.8,20035
31785 lb,2.82,532.0,20038
44867 lb,2.03,401.6,20042
28144 lb,2.63,452.0,20049
44536 lb,0.69,609.6,20056
40834 lb,2.85,470.4,20057
39521 lb,1.18,421.6,20061
25206 lb,0.7,439.2,20065
29344 lb,0.74,536.0,20069
27289 lb,0.6,451.2,20077
42054 lb,0.4,563.2,20094
32201 lb,2.72,549.6,20097
39361 lb,--,484.8,20100
29775 lb,0.59,605.6,20102
34033 lb,1.0,568.0,20111
43526 lb,1.76,636.0,20125
42739 lb,0.87,626.4,20142
37141 lb,0.81,545.6,20145
38655 lb,--,633.6,20153
28913 lb,2.89,542.4,20158
29095 lb,1.25,589.6,20159
39773 lb,0.56,550.4,20162
42594 lb,2.75,473.6,20169
39126 lb,1.76,430.4,20173
27902 lb,0.91,455.2,20177
41772 lb,0.92,407.2,20178
27713 lb,1.02,524.0,20181
28044 lb,0.47,540.8,20184
33926 lb,2.22,563.2,20186
34109 lb,0.7,540.0,20191
33231 lb,2.44,473.6,20197
25188 lb,2.05,425.6,20198
30519 lb,1.01,459.2,20199
39208 lb,2.84,528.8,20206
36929 lb,1.4,599.2,20213
36127 lb,1.94,403.2,20215
29058 lb,2.9,480.0,20220
29776 lb,2.84,623.2,20221
43072 lb,1.2,441.6,20226
30640 lb,--,482.4,20230
39303 lb,1.79,536.8,20243
41417 lb,2.35,624.0,20254
42495 lb,--,516.8,20270
31869 lb,2.92,528.8,20275
44481 lb,2.84,592.0,20282
39667 lb,0.86,452.0,20301
40698 lb,2.88,492.8,20311
33482 lb,--,412.0,20319
33374 lb,2.4,548.0,20325
26024 lb,1.56,612.8,20331
37442 lb,1.25,428.0,20340
29012 lb,--,573.6,20347
27647 lb,2.93,492.8,20361
37718 lb,1.46,483.2,20362
44154 lb,--,620.8,20381
35232 lb,2.86,485.6,20401
38611 lb,2.08,560.0,20413
39080 lb,1.93,412.0,20420
35187 lb,1.98,619.2,20426
29316 lb,2.04,444.8,20434
42968 lb,--,607.2,20435
42636 lb,0.49,572.0,20440
35085 lb,2.07,598.4,20441
28350 lb,--,542.4,20447
38176 lb,2.25,591.2,20466
25607 lb,0.88,614.4,20471
28627 lb,2.72,423.2,20476
25762 lb,1.57,568.0,20478
31688 lb,1.79,400.0,20491
36003 lb,--,570.4,20493
26900 lb,2.32,467.2,20494
41855 lb,2.44,405.6,20498
31858 lb,1.29,595.2,20503
29638 lb,--,490.4,20505
27377 lb,--,474.4,20514
44755 lb,1.73,443.2,20516
39286 lb,2.02,538.4,20518
26173 lb,2.37,634.4,20538
29357 lb,0.81,580.8,20549
34056 lb,0.46,529.6,20555
38628 lb,1.57,481.6,20556
27861 lb,2.37,451.2,20560
38276 lb,1.73,486.4,20564
37644 lb,--,503.2,20570
39067 lb,2.43,632.8,20574
26835 lb,--,560.8,20578
34339 lb,2.49,484.0,20582
32982 lb,0.58,582.4,20586
43243 lb,2.75,619.2,20590
39319 lb,1.23,410.4,20591
30490 lb,1.24,488.0,20603
39849 lb,0.69,459.2,20607
32463 lb,1.32,447.2,20629
36275 lb,--,554.4,20634
35954 lb,1.26,412.8,20636
39174 lb,1.74,585.6,20637
33372 lb,1.05,524.0,20641
41302 lb,1.43,529.6,20643
29450 lb,1.97,637.6,20651
32965 lb,0.7,621.6,20655
43322 lb,0.98,502.4,20659
37481 lb,2.09,511.2,20670
31452 lb,2.26,544.0,20671
33836 lb,2.06,485.6,20686
31770 lb,2.13,432.8,20689
40680 lb,--,600.0,20692
35757 lb,2.11,604.0,20699
37528 lb,--,536.8,20702
27410 lb,1.54,489.6,20705
25689 lb,1.16,564.0,20708
38754 lb,--,432.8,20719
27995 lb,2.06,411.2,20723
27975 lb,1.94,424.8,20729
35116 lb,2.05,517.6,20730
35676 lb,2.13,414.4,20738
34554 lb,0.64,560.8,20756
28254 lb,2.08,516.0,20757
25053 lb,0.85,403.2,20760
41516 lb,0.56,532.8,20763
37842 lb,1.53,427.2,20765
40668 lb,1.04,608.8,20768
42629 lb,2.86,630.4,20771
26108 lb,1.62,580.0,20772
27382 lb,2.66,534.4,20773
28022 lb,1.94,423.2,20779
40352 lb,--,404.8,20783
34712 lb,1.12,555.2,20787
37694 lb,0.71,426.4,20795
33922 lb,2.42,427.2,20807
28499 lb,1.07,628.0,20810
35268 lb,0.57,529.6,20812
43209 lb,1.33,632.8,20813
42965 lb,1.51,412.8,20814
42954 lb,2.1,456.8,20820
38144 lb,1.61,476.0,20821
27286 lb,2.36,612.8,20838
28954 lb,2.07,471.2,20846
38722 lb,--,600.0,20850
35457 lb,2.18,412.8,20857
29977 lb,2.36,468.0,20859
27009 lb,2.36,434.4,20865
35210 lb,1.73,632.0,20880
41079 lb,--,496.8,20886
25119 lb,1.87,579.2,20888
32466 lb,2.11,522.4,20899
29985 lb,--,457.6,20905
38619 lb,1.45,490.4,20911
33289 lb,0.61,470.4,20920
36425 lb,1.3,555.2,20924
29560 lb,1.52,474.4,20925
41497 lb,1.87,584.8,20927
27407 lb,1.47,444.8,20929
43061 lb,2.65,612.8,20932
29178 lb,1.09,620.0,20933
39729 lb,2.45,627.2,20938
27776 lb,1.89,401.6,20942
37546 lb,0.44,431.2,20950
25183 lb,0.66,435.2,20952
37643 lb,0.73,585.6,20960
28121 lb,2.63,479.2,20968
39581 lb,1.66,497.6,20970
40112 lb,--,620.0,20985
25490 lb,2.48,602.4,20992
25970 lb,--,409.6,20995
32940 lb,2.08,484.8,20998
28439 lb,0.79,402.4,21004
39912 lb,2.84,517.6,21009
36722 lb,1.28,448.8,21015
26936 lb,1.46,482.4,21021
26732 lb,1.27,610.4,21026
27936 lb,1.74,483.2,21027
40299 lb,0.71,592.8,21028
34696 lb,1.14,463.2,21032
41361 lb,2.59,512.8,21033
43090 lb,1.13,453.6,21035
44662 lb,0.72,538.4,21043
37378 lb,0.5,562.4,21045
40463 lb,2.14,461.6,21046
25984 lb,0.54,414.4,21052
33593 lb,1.98,513.6,21059
34787 lb,2.65,448.0,21060
35470 lb,--,625.6,21063
25368 lb,2.34,574.4,21075
44652 lb,2.53,491.2,21084
31952 lb,0.76,624.8,21088
32933 lb,1.76,559.2,21091
26050 lb,0.67,588.0,21098
36388 lb,1.17,479.2,21107
34899 lb,1.04,637.6,21108
38363 lb,2.45,562.4,21109
41207 lb,1.72,527.2,21115
43318 lb,0.41,634.4,21118
41185 lb,0.56,410.4,21119
34094 lb,1.63,487.2,21120
37550 lb,2.8,526.4,21127
35998 lb,0.8,545.6,21131
25226 lb,2.71,452.8,21132
27375 lb,0.85,620.8,21142
25468 lb,1.93,535.2,21148
26452 lb,1.28,467.2,21152
42297 lb,--,459.2,21158
32780 lb,2.43,516.0,21162
40616 lb,2.32,418.4,21179
25969 lb,0.58,464.8,21181
26577 lb,--,464.0,21182
29574 lb,1.16,534.4,21186
29793 lb,0.43,637.6,21193
28305 lb,2.03,511.2,21202
33957 lb,0.46,521.6,21205
33939 lb,1.53,552.0,21206
28215 lb,2.59,544.0,21209
32284 lb,1.56,552.0,21212
36219 lb,0.82,530.4,21217
39045 lb,2.89,596.0,21219
44023 lb,--,431.2,21225
29948 lb,--,436.0,21226
27522 lb,0.79,408.8,21235
30034 lb,0.53,435.2,21238
38802 lb,2.98,485.6,21239
33275 lb,2.35,529.6,21240
35873 lb,--,444.8,21248
25977 lb,1.18,455.2,21251
29485 lb,--,548.8,21254
42997 lb,2.91,585.6,21258
29079 lb,1.73,570.4,21264
41766 lb,1.02,632.0,21265
38731 lb,0.64,404.8,21271
38940 lb,--,544.0,21273
40226 lb,1.09,402.4,21276
41258 lb,2.54,518.4,21283
30021 lb,--,632.8,21286
38635 lb,2.75,620.0,21294
28359 lb,1.02,502.4,21297
25985 lb,1.56,427.2,21307
27263 lb,0.53,409.6,21308
44428 lb,2.4,400.8,21313
37545 lb,0.99,520.0,21317
38615 lb,0.61,598.4,21318
27752 lb,--,456.8,21324
36310 lb,1.85,453.6,21352
30353 lb,1.58,504.0,21354
44778 lb,0.59,620.8,21359
44935 lb,1.33,459.2,21362
41871 lb,2.29,519.2,21378
31662 lb,--,590.4,21381
41324 lb,--,559.2,21385
33257 lb,1.35,492.0,21388
30730 lb,0.75,508.8,21389
40850 lb,1.46,580.0,21390
25951 lb,2.06,560.8,21396
34971 lb,2.98,541.6,21405
30545 lb,1.1,514.4,21408
28609 lb,2.87,400.0,21412
28998 lb,2.62,428.8,21414
26940 lb,2.68,442.4,21422
29986 lb,1.87,634.4,21423
28493 lb,1.92,589.6,21426
30790 lb,1.47,512.0,21439
27781 lb,1.93,424.8,21443
37652 lb,1.19,606.4,21448
32205 lb,0.91,601.6,21454
38928 lb,2.13,492.8,21457
34437 lb,1.28,436.8,21463
36205 lb,2.69,440.0,21467
25676 lb,0.4,547.2,21471
25906 lb,2.55,576.0,21474
40548 lb,1.66,612.8,21479
43075 lb,2.06,588.8,21482
38687 lb,2.21,480.0,21487
44231 lb,2.53,492.8,21489
43569 lb,2.42,593.6,21491
31636 lb,1.9,492.8,21506
26631 lb,2.5,468.8,21507
30576 lb,1.57,535.2,21517
40594 lb,2.51,434.4,21522
41256 lb,1.27,504.8,21538
25885 lb,--,427.2,21541
32951 lb,0.66,470.4,21542
27873 lb,--,438.4,21547
30644 lb,1.17,490.4,21566
43829 lb,1.24,544.0,21574
34472 lb,--,523.2,21579
38531 lb,--,558.4,21582
27708 lb,--,558.4,21586
44480 lb,0.76,528.0,21590
26575 lb,--,549.6,21591
26792 lb,2.78,488.0,21595
32638 lb,1.46,531.2,21608
41995 lb,2.34,510.4,21610
28257 lb,0.42,448.0,21632
40454 lb,--,469.6,21634
33702 lb,1.89,420.0,21637
29481 lb,1.04,509.6,21639
44917 lb,0.84,579.2,21645
43195 lb,1.35,564.8,21648
43901 lb,0.86,430.4,21662
40686 lb,1.01,583.2,21663
25380 lb,2.46,460.0,21668
32883 lb,--,405.6,21675
30498 lb,2.4,628.0,21682
25488 lb,2.16,441.6,21684
37901 lb,1.39,534.4,21722
29494 lb,1.92,564.8,21723
43183 lb,--,432.0,21729
43726 lb,2.7,432.8,21735
33422 lb,2.3,596.8,21737
31847 lb,2.18,466.4,21744
43866 lb,2.1,498.4,21745
34349 lb,1.28,424.0,21759
28516 lb,--,428.0,21761
34679 lb,0.86,556.0,21792
29281 lb,1.36,564.0,21793
38296 lb,0.61,637.6,21796
38467 lb,1.81,492.0,21798
29227 lb,2.21,639.2,21820
35490 lb,0.51,481.6,21825
44749 lb,2.41,585.6,21831
32710 lb,2.99,472.0,21834
